t,Q
10.328776258752917,33.610158780422644
10.350116705568523,33.66780333307672
10.371457152384128,33.72542385108947
10.392797599199733,33.78308032042605
10.414138046015339,33.84066216254471
10.435478492830944,33.898275681187805
10.456818939646547,33.95612075030065
10.478159386462153,34.0139757642414
10.499499833277758,34.07182033446939
10.520840280093363,34.129694441591866
10.542180726908969,34.18752147982374
10.563521173724574,34.24518003613839
10.58486162054018,34.30281522170875
10.606202067355785,34.36039655495328
10.62754251417139,34.417852517212886
10.648882960986995,34.47523589089568
10.6702234078026,34.53255742144194
10.691563854618206,34.58988377216649
10.712904301433811,34.6472087047518
10.734244748249417,34.70456097221051
10.755585195065022,34.76187205179741
10.776925641880625,34.81903485643347
10.79826608869623,34.8763482956638
10.819606535511836,34.93362678386495
10.840946982327441,34.99074246836829
10.862287429143047,35.04789102487427
10.883627875958652,35.105007074454704
10.904968322774257,35.1620569306792
10.926308769589863,35.21949566834212
10.947649216405468,35.27661601635278
10.968989663221073,35.33363715319886
10.990330110036679,35.39087512655932
11.011670556852284,35.447953345143475
11.03301100366789,35.50492631850512
11.054351450483495,35.562111644748384
11.0756918972991,35.61919169846711
11.097032344114703,35.67615026998574
11.118372790930309,35.733123258301305
11.139713237745914,35.79005009004923
11.16105368456152,35.84687341490797
11.182394131377125,35.903765268422106
11.20373457819273,35.96061015456152
11.225075025008335,36.017432352711154
11.24641547182394,36.074171967863194
11.267755918639546,36.13089865384733
11.289096365455151,36.18756601824459
11.310436812270757,36.24423251344817
11.331777259086362,36.30084622134997
11.353117705901967,36.357389663341145
11.374458152717573,36.41391672658722
11.395798599533178,36.47037526715857
11.417139046348781,36.526712289583735
11.438479493164387,36.582981764551185
11.459819939979992,36.6393338003004
11.481160386795597,36.69570575445824
11.502500833611203,36.75221109851958
11.523841280426808,36.80859743458602
11.545181727242413,36.86483745222908
11.566522174058019,36.92086299358273
11.587862620873624,36.97684875326194
11.60920306768923,37.03281215689836
11.630543514504835,37.08886829379138
11.65188396132044,37.14489293075894
11.673224408136045,37.20094252952085
11.69456485495165,37.25692836566066
11.715905301767256,37.31281543043801
11.73724574858286,37.368760099784325
11.758586195398465,37.42468223805951
11.77992664221407,37.48062149771347
11.801267089029675,37.53649231835112
11.82260753584528,37.59248915532723
11.843947982660886,37.648421314533515
11.865288429476491,37.7043129294355
11.886628876292097,37.76026140060154
11.907969323107702,37.816033838842955
11.929309769923307,37.87184914045231
11.950650216738913,37.92779553214569
11.971990663554518,37.98341763246294
11.993331110370123,38.039036684012494
12.014671557185729,38.094622528196496
12.036012004001334,38.15006135742422
12.057352450816937,38.20547253232449
12.078692897632543,38.26094696790015
12.100033344448148,38.316296907498504
12.121373791263753,38.37165095568969
12.142714238079359,38.42678130024711
12.164054684894964,38.48181222000072
12.18539513171057,38.53681253039737
12.206735578526175,38.5918064794726
12.22807602534178,38.64674019388616
12.249416472157385,38.70162041271802
12.27075691897299,38.7564916946829
12.292097365788596,38.81126112206408
12.313437812604201,38.86600330910697
12.334778259419807,38.92068880282859
12.356118706235412,38.97546750702523
12.377459153051015,39.030104693772984
12.39879959986662,39.08467411133099
12.420140046682226,39.13919745144115
12.441480493497831,39.19401521551223
12.462820940313437,39.24863351623432
12.484161387129042,39.303251528095565
12.505501833944647,39.35790359617961
12.526842280760253,39.4124811993832
12.548182727575858,39.46709200921179
12.569523174391463,39.521508451154325
12.590863621207069,39.576125990189034
12.612204068022674,39.630567790145136
12.63354451483828,39.68485619230263
12.654884961653885,39.739119277514504
12.67622540846949,39.79356335724746
12.697565855285093,39.84794330632217
12.718906302100699,39.90216992808575
12.740246748916304,39.95645428596654
12.76158719573191,40.01061519076454
12.782927642547515,40.064952456340976
12.80426808936312,40.11916734776259
12.825608536178725,40.17371824214579
12.84694898299433,40.22797656448618
12.868289429809936,40.28219760621187
12.889629876625541,40.336482174418585
12.910970323441147,40.390706667745775
12.932310770256752,40.444844038311025
12.953651217072357,40.49884600540321
12.974991663887963,40.55294146891643
12.996332110703568,40.60713802112981
13.017672557519171,40.661286301861416
13.039013004334777,40.71544083946363
13.060353451150382,40.76953706184704
13.081693897965987,40.82345405006518
13.103034344781593,40.87738063989306
13.124374791597198,40.931448918153954
13.145715238412803,40.98566677467997
13.167055685228409,41.040056712947624
13.188396132044014,41.09437175940597
13.20973657885962,41.14843765221144
13.231077025675225,41.20241594399882
13.25241747249083,41.256510442999286
13.273757919306435,41.31031890853396
13.29509836612204,41.36392137332908
13.316438812937646,41.417536250583275
13.33777925975325,41.47107039586513
13.359119706568855,41.52454802182622
13.38046015338446,41.57800012668661
13.401800600200065,41.63156626979575
13.42314104701567,41.68502862352999
13.444481493831276,41.7385455959027
13.465821940646881,41.791942896571946
13.487162387462487,41.845231423512836
13.508502834278092,41.898599489967
13.529843281093697,41.95189500284075
13.551183727909303,42.00527692511171
13.572524174724908,42.05875258216867
13.593864621540513,42.112008725328785
13.615205068356119,42.165302506823515
13.636545515171724,42.21863324202243
13.65788596198733,42.27191707573778
13.679226408802933,42.32523233998251
13.700566855618538,42.37860442820241
13.721907302434143,42.431869363010414
13.743247749249749,42.484951172245
13.764588196065354,42.53801400502644
13.78592864288096,42.59120732603445
13.807269089696565,42.644371865463086
13.82860953651217,42.697463061447394
13.849949983327775,42.75093655817989
13.87129043014338,42.804312637464086
13.892630876958986,42.857438199840544
13.913971323774591,42.91039318953947
13.935311770590197,42.9633252221289
13.956652217405802,43.016126875436605
13.977992664221407,43.06896073738367
13.99933311103701,43.12176489506204
14.020673557852616,43.17457224494272
14.042014004668221,43.227398781662
14.063354451483827,43.28018926323529
14.084694898299432,43.33309857289122
14.106035345115037,43.38584941322047
14.127375791930643,43.438426656285415
14.148716238746248,43.49102578142906
14.170056685561853,43.5435968954207
14.191397132377459,43.59612026376039
14.212737579193064,43.64870032138318
14.23407802600867,43.70117693455618
14.255418472824275,43.753525827255665
14.27675891963988,43.80596193389383
14.298099366455485,43.85835302764413
14.319439813271089,43.91086645028713
14.340780260086694,43.963188239870824
14.3621207069023,44.01545443022042
14.383461153717905,44.067755337042065
14.40480160053351,44.119930385627676
14.426142047349115,44.17215810339036
14.44748249416472,44.2242924210464
14.468822940980326,44.2765574657813
14.490163387795931,44.32866413675749
14.511503834611537,44.380799170984176
14.532844281427142,44.43297379673664
14.554184728242747,44.48499768593624
14.575525175058353,44.536957052847306
14.596865621873958,44.58893583074069
14.618206068689563,44.64100940250113
14.639546515505167,44.6934138387813
14.660886962320772,44.74579431230399
14.682227409136377,44.79786902113382
14.703567855951983,44.849897377684584
14.724908302767588,44.90204272608732
14.746248749583193,44.954135431024014
14.767589196398799,45.00615117455272
14.788929643214404,45.05827478852718
14.81027009003001,45.110341363976644
14.831610536845615,45.1622267506372
14.85295098366122,45.214175863535594
14.874291430476825,45.26598787426068
14.89563187729243,45.31788376830278
14.916972324108036,45.369734472247686
14.938312770923641,45.4215527827899
14.959653217739245,45.47325484326876
14.98099366455485,45.52482770990522
15.002334111370455,45.57644826063948
15.02367455818606,45.62805203240679
15.045015005001666,45.679445027834504
15.066355451817271,45.730839345279556
15.087695898632877,45.78222521399819
15.109036345448482,45.833677210951954
15.130376792264087,45.885088816816776
15.151717239079693,45.93655223936519
15.173057685895298,45.98798676211024
15.194398132710903,46.03947076296403
15.215738579526509,46.090947610948284
15.237079026342114,46.1424015678757
15.25841947315772,46.1938602757166
15.279759919973323,46.24522358373693
15.301100366788928,46.29656109853805
15.322440813604533,46.347919715220684
15.343781260420139,46.39932200699714
15.365121707235744,46.45064804580602
15.38646215405135,46.50180083949671
15.407802600866955,46.55301127477134
15.42914304768256,46.60423244671121
15.450483494498165,46.6554567912099
15.47182394131377,46.706594456358694
15.493164388129376,46.757699176944776
15.514504834944981,46.80878128431445
15.535845281760587,46.8598587038451
15.557185728576192,46.910843517868855
15.578526175391797,46.9618337284036
15.5998666222074,47.01275847583517
15.621207069023006,47.06362597113216
15.642547515838611,47.11452138084082
15.663887962654217,47.165364723916085
15.685228409469822,47.2162147841937
15.706568856285427,47.266937295140075
15.727909303101033,47.31769688772947
15.749249749916638,47.36839973309726
15.770590196732243,47.419062972310314
15.791930643547849,47.46973432387066
15.813271090363454,47.52028540172101
15.83461153717906,47.570798104738394
15.855951983994665,47.62129106565234
15.87729243081027,47.67185900574541
15.898632877625875,47.722380145590776
15.919973324441479,47.772786911238875
15.941313771257084,47.8231033299738
15.96265421807269,47.873406458233816
15.983994664888295,47.92370643741361
16.0053351117039,47.9738218809268
16.026675558519507,48.024142700929886
16.04801600533511,48.074361599750226
16.069356452150714,48.124423526761035
16.09069689896632,48.174439981330494
16.112037345781925,48.22439203810135
16.133377792597532,48.27423602064403
16.154718239413135,48.32415807254323
16.176058686228743,48.37404489421104
16.197399133044346,48.423926523122795
16.218739579859953,48.47370710919976
16.240080026675557,48.52358757677418
16.261420473491164,48.57351816121035
16.282760920306767,48.6232819637713
16.304101367122374,48.673032132401616
16.325441813937978,48.723205916028995
16.346782260753585,48.77316752475561
16.36812270756919,48.8229257899319
16.389463154384792,48.87260471753317
16.4108036012004,48.922483584472346
16.432144048016003,48.97214214374502
16.45348449483161,49.02178532884846
16.474824941647213,49.071343801634434
16.49616538846282,49.12083330591644
16.517505835278424,49.17022792787723
16.53884628209403,49.21978245205638
16.560186728909635,49.27017974209627
16.581527175725242,49.320009568089354
16.602867622540845,49.369650935384435
16.624208069356452,49.419084693827
16.645548516172056,49.46856403289961
16.666888962987663,49.51798263668394
16.688229409803267,49.56729632884226
16.709569856618874,49.61662233996061
16.730910303434477,49.66592638054897
16.75225075025008,49.71512260903642
16.773591197065688,49.764336697119326
16.79493164388129,49.81345440767813
16.8162720906969,49.862547728135745
16.837612537512502,49.911733724664266
16.85895298432811,49.96138443448043
16.880293431143713,50.01100046757287
16.90163387795932,50.060256552171765
16.922974324774923,50.109173531154326
16.94431477159053,50.15809645248045
16.965655218406134,50.20713087228821
16.98699566522174,50.25609706294597
17.008336112037345,50.304914102313326
17.02967655885295,50.35385749671655
17.051017005668555,50.40303391797334
17.07235745248416,50.451926356472185
17.093697899299766,50.50104397464484
17.11503834611537,50.55042594502642
17.136378792930977,50.60013611264623
17.15771923974658,50.65051688631319
17.179059686562187,50.69900557421738
17.20040013337779,50.74866545440278
17.221740580193398,50.79891238687265
17.243081027009,50.84755196368632
17.26442147382461,50.896832720766135
17.285761920640212,50.94649038841429
17.30710236745582,50.99585534053406
17.328442814271423,51.04497271960101
17.34978326108703,51.09510822566769
17.371123707902633,51.14432276940286
17.392464154718237,51.193512460676075
17.413804601533844,51.24253638223737
17.435145048349447,51.291222341142635
17.456485495165055,51.33990550920408
17.477825941980658,51.38849468623414
17.499166388796265,51.43698686956096
17.52050683561187,51.485268173522954
17.541847282427476,51.53365146936347
17.56318772924308,51.581818124483796
17.584528176058686,51.629995791210824
17.60586862287429,51.678281819419276
17.627209069689897,51.726660989883584
17.6485495165055,51.775019687162924
17.669889963321108,51.823354788014946
17.69123041013671,51.87180905706044
17.712570856952315,51.92021769135182
17.733911303767922,51.96860329509089
17.755251750583525,52.016944829826606
17.776592197399133,52.06525162076334
17.797932644214736,52.11359758932421
17.819273091030343,52.1620296133328
17.840613537845947,52.210352571928986
17.861953984661554,52.2586423693144
17.883294431477157,52.30695270621311
17.904634878292764,52.35527464602078
17.925975325108368,52.403592221332076
17.947315771923975,52.45185395398896
17.96865621873958,52.49999380654785
17.989996665555186,52.548235461401276
18.01133711237079,52.59637329598896
18.032677559186393,52.64445529499242
18.054018006002,52.692686060276934
18.075358452817603,52.740863492840525
18.09669889963321,52.78916219523377
18.118039346448814,52.837409655119096
18.13937979326442,52.88566836272156
18.160720240080025,52.933959033240725
